"","sim","fold","alg","r","lhat"
"570","T2D","9","pca+pls","1","0.571428571428571"
"571","T2D","9","pca+pls","27","0.285714285714286"
"572","T2D","9","pca+pls","2","0.357142857142857"
"573","T2D","9","pca+pls","3","0.285714285714286"
"574","T2D","9","pca+pls","4","0.357142857142857"
"575","T2D","9","pca+pls","5","0.357142857142857"
"576","T2D","9","pca+pls","6","0.428571428571429"
"577","T2D","9","pca+pls","7","0.357142857142857"
"578","T2D","9","pca+pls","8","0.357142857142857"
"579","T2D","9","pca+pls","9","0.357142857142857"
"580","T2D","9","pca+pls","11","0.357142857142857"
"581","T2D","9","pca+pls","13","0.357142857142857"
"582","T2D","9","pca+pls","18","0.357142857142857"
"583","T2D","9","pca+pls","19","0.357142857142857"
"584","T2D","9","pca+pls","24","0.357142857142857"
"585","T2D","9","pca+pls","30","0.357142857142857"
"586","T2D","9","pca+pls","34","0.357142857142857"
"587","T2D","9","pca+pls","16","0.357142857142857"
"588","T2D","9","pca+pls","22","0.357142857142857"
"589","T2D","9","pca+pls","32","0.357142857142857"
"590","T2D","9","pca+pls","39","0.357142857142857"
"591","T2D","9","pca+pls","10","0.357142857142857"
"592","T2D","9","pca+pls","11","0.357142857142857"
"593","T2D","9","pca+pls","12","0.357142857142857"
"594","T2D","9","pca+pls","23","0.428571428571429"
"595","T2D","9","pca+pls","36","0.357142857142857"
"596","T2D","9","pca+pls","21","0.428571428571429"
"597","T2D","9","pca+pls","39","0.357142857142857"
"598","T2D","9","pca+pls","14","0.357142857142857"
"599","T2D","9","pca+pls","42","0.357142857142857"
"600","T2D","9","pca+pls","15","0.357142857142857"
"601","T2D","9","pca+pls","18","0.357142857142857"
"602","T2D","9","pca+pls","39","0.357142857142857"
"603","T2D","9","pca+pls","16","0.357142857142857"
"604","T2D","9","pca+pls","20","0.357142857142857"
"605","T2D","9","pca+pls","33","0.357142857142857"
"606","T2D","9","pca+pls","31","0.357142857142857"
"607","T2D","9","pca+pls","35","0.357142857142857"
"608","T2D","9","pca+pls","17","0.357142857142857"
"609","T2D","9","pca+pls","26","0.357142857142857"
"610","T2D","9","pca+pls","48","0.357142857142857"
"611","T2D","9","pca+pls","44","0.428571428571429"
"612","T2D","9","pca+pls","50","0.357142857142857"
"613","T2D","9","pca+pls","38","0.357142857142857"
"614","T2D","9","pca+pls","51","0.428571428571429"
"615","T2D","9","pca+pls","28","0.357142857142857"
"616","T2D","9","pca+pls","37","0.357142857142857"
"617","T2D","9","pca+pls","41","0.357142857142857"
"618","T2D","9","pca+pls","25","0.357142857142857"
"619","T2D","9","pca+pls","28","0.357142857142857"
"620","T2D","9","pca+pls","43","0.357142857142857"
"621","T2D","9","pca+pls","46","0.357142857142857"
"622","T2D","9","pca+pls","47","0.357142857142857"
"623","T2D","9","pca+pls","52","0.357142857142857"
"624","T2D","9","pca+pls","45","0.357142857142857"
"625","T2D","9","pca+pls","57","0.357142857142857"
"626","T2D","9","pca+pls","58","0.357142857142857"
"627","T2D","9","pca+pls","29","0.357142857142857"
"628","T2D","9","pca+pls","36","0.357142857142857"
"629","T2D","9","pca+pls","54","0.357142857142857"
"630","T2D","9","pca+pls","55","0.357142857142857"
"631","T2D","9","pca+pls","40","0.357142857142857"
"632","T2D","9","pca+pls","44","0.357142857142857"
"633","T2D","9","pca+pls","48","0.357142857142857"
"634","T2D","9","pca+pls","49","0.357142857142857"
"635","T2D","9","pca+pls","56","0.357142857142857"
"636","T2D","9","pca+pls","53","0.357142857142857"
"637","T2D","9","pca+pls","59","0.428571428571429"
"638","T2D","9","pca+pls","60","0.357142857142857"
"639","T2D","9","pca+pls","61","0.357142857142857"
"640","T2D","10","pca+pls","1","0.142857142857143"
"641","T2D","10","pca+pls","1","0.142857142857143"
"642","T2D","10","pca+pls","27","0.142857142857143"
"643","T2D","10","pca+pls","2","0.285714285714286"
"644","T2D","10","pca+pls","3","0.285714285714286"
"645","T2D","10","pca+pls","4","0.0714285714285714"
"646","T2D","10","pca+pls","5","0.0714285714285714"
"647","T2D","10","pca+pls","6","0.142857142857143"
"648","T2D","10","pca+pls","7","0.0714285714285714"
"649","T2D","10","pca+pls","8","0.0714285714285714"
"650","T2D","10","pca+pls","9","0.142857142857143"
"651","T2D","10","pca+pls","11","0.142857142857143"
"652","T2D","10","pca+pls","13","0.0714285714285714"
"653","T2D","10","pca+pls","18","0.0714285714285714"
"654","T2D","10","pca+pls","19","0.0714285714285714"
"655","T2D","10","pca+pls","24","0.142857142857143"
"656","T2D","10","pca+pls","30","0.142857142857143"
"657","T2D","10","pca+pls","34","0.142857142857143"
"658","T2D","10","pca+pls","16","0.142857142857143"
"659","T2D","10","pca+pls","22","0.0714285714285714"
"660","T2D","10","pca+pls","32","0.142857142857143"
"661","T2D","10","pca+pls","39","0.142857142857143"
"662","T2D","10","pca+pls","10","0.142857142857143"
"663","T2D","10","pca+pls","11","0.142857142857143"
"664","T2D","10","pca+pls","12","0.142857142857143"
"665","T2D","10","pca+pls","23","0.142857142857143"
"666","T2D","10","pca+pls","36","0.142857142857143"
"667","T2D","10","pca+pls","21","0.142857142857143"
"668","T2D","10","pca+pls","39","0.142857142857143"
"669","T2D","10","pca+pls","14","0.142857142857143"
"670","T2D","10","pca+pls","42","0.142857142857143"
"671","T2D","10","pca+pls","15","0.142857142857143"
"672","T2D","10","pca+pls","18","0.0714285714285714"
"673","T2D","10","pca+pls","39","0.142857142857143"
"674","T2D","10","pca+pls","16","0.142857142857143"
"675","T2D","10","pca+pls","20","0.142857142857143"
"676","T2D","10","pca+pls","33","0.142857142857143"
"677","T2D","10","pca+pls","31","0.142857142857143"
"678","T2D","10","pca+pls","35","0.142857142857143"
"679","T2D","10","pca+pls","17","0.142857142857143"
"680","T2D","10","pca+pls","26","0.142857142857143"
"681","T2D","10","pca+pls","48","0.0714285714285714"
"682","T2D","10","pca+pls","44","0.0714285714285714"
"683","T2D","10","pca+pls","50","0.142857142857143"
"684","T2D","10","pca+pls","38","0.0714285714285714"
"685","T2D","10","pca+pls","51","0.0714285714285714"
"686","T2D","10","pca+pls","28","0.142857142857143"
"687","T2D","10","pca+pls","37","0.142857142857143"
"688","T2D","10","pca+pls","41","0.142857142857143"
"689","T2D","10","pca+pls","25","0.142857142857143"
"690","T2D","10","pca+pls","28","0.142857142857143"
"691","T2D","10","pca+pls","43","0.0714285714285714"
"692","T2D","10","pca+pls","46","0.0714285714285714"
"693","T2D","10","pca+pls","47","0.142857142857143"
"694","T2D","10","pca+pls","52","0.142857142857143"
"695","T2D","10","pca+pls","45","0.0714285714285714"
"696","T2D","10","pca+pls","57","0.142857142857143"
"697","T2D","10","pca+pls","58","0.142857142857143"
"698","T2D","10","pca+pls","29","0.142857142857143"
"699","T2D","10","pca+pls","36","0.142857142857143"
"700","T2D","10","pca+pls","54","0.0714285714285714"
"701","T2D","10","pca+pls","55","0.142857142857143"
"702","T2D","10","pca+pls","40","0.0714285714285714"
"703","T2D","10","pca+pls","44","0.142857142857143"
"704","T2D","10","pca+pls","48","0.0714285714285714"
"705","T2D","10","pca+pls","49","0.142857142857143"
"706","T2D","10","pca+pls","56","0.0714285714285714"
"707","T2D","10","pca+pls","53","0.142857142857143"
"708","T2D","10","pca+pls","59","0.142857142857143"
"709","T2D","10","pca+pls","60","0.142857142857143"
"710","T2D","10","pca+pls","61","0.0714285714285714"
